sentence_id,concept_id,concept_chapter,lang_code,level,category,sort_order,sentence,sentence_pronunciation,notes
297,3,greeting_basic,kn,A0,ca1,3,ಶುಭೋದಯ,shubhōdaya,ಬೆಳಿಗ್ಗೆ ಬಳಸುವ ಶುಭಾಶಯ.
298,3,greeting_basic,ks,A0,ca1,3,صُبحُک سَلام,subhuk salām,صُبحس اِستِمال گژھَن وول سلام۔
299,3,greeting_basic,kk,A0,ca1,3,Қайырлы таң,qayırlı tañ,Таңертең қолданылатын сәлемдесу.
300,3,greeting_basic,km,A0,ca1,3,អរុណសួស្តី,arun suostei,ការស្វាគមន៍ដែលប្រើនៅពេលព្រឹក។
301,3,greeting_basic,rw,A0,ca1,3,Mwaramutse,,Indamutso ikoreshwa mu gitondo.
302,3,greeting_basic,ko,A0,ca1,3,좋은 아침입니다,joeun achimimnida,아침에 사용하는 인사말.
303,3,greeting_basic,ku,A0,ca1,3,Beyanî baş,,Silava ku serê sibehê tê bikaranîn.
304,3,greeting_basic,ky,A0,ca1,3,Кутман таң,kutman tañ,Эртең менен колдонулуучу саламдашуу.
305,3,greeting_basic,lo,A0,ca1,3,ສະບາຍດີຕອນເຊົ້າ,sabai di ton sao,ການທັກທາຍທີ່ໃຊ້ໃນຕອນເຊົ້າ.
306,3,greeting_basic,lv,A0,ca1,3,Labrīt,,Sveiciens ko lieto no rīta.
307,3,greeting_basic,ln,A0,ca1,3,Mbote na tongo,,Mbote oyo esalelamaka na tongo.
308,3,greeting_basic,lt,A0,ca1,3,Labas rytas,,Pasisveikinimas naudojamas ryte.
309,3,greeting_basic,lg,A0,ca1,3,Wasuze otya,,Okulamusa okukozesebwa ku makya.
310,3,greeting_basic,lb,A0,ca1,3,Gudde Moien,,Begréissung déi moies benotzt gëtt.
311,3,greeting_basic,mk,A0,ca1,3,Добро утро,dobro utro,Поздрав што се користи наутро.
312,3,greeting_basic,mad,A0,ca1,3,Langkong pa'agi,,Salam sê eghuna'aghi e dhâgghi' hari.
313,3,greeting_basic,mg,A0,ca1,3,Salama,,Fiarahabana ampiasaina amin'ny maraina.
314,3,greeting_basic,ms,A0,ca1,3,Selamat pagi,,Sapaan yang digunakan pada waktu pagi.
315,3,greeting_basic,ml,A0,ca1,3,സുപ്രഭാതം,suprabhātaṁ,രാവിലെ ഉപയോഗിക്കുന്ന അഭിവാദ്യം.
316,3,greeting_basic,mt,A0,ca1,3,L-għodwa t-tajba,,Tislima użata filgħodu.
317,3,greeting_basic,mr,A0,ca1,3,शुभ सकाळ,śubh sakāḷ,सकाळी वापरले जाणारे अभिवादन.
318,3,greeting_basic,mi,A0,ca1,3,Ata mārie,,Mihi e whakamahia ana i te ata.
319,3,greeting_basic,mn,A0,ca1,3,Өглөөний мэнд,öglöönii mend,Өглөө хэрэглэдэг мэндчилгээ.
320,3,greeting_basic,ne,A0,ca1,3,शुभ प्रभात,śubh prabhāt,बिहान प्रयोग गरिने अभिवादन।
321,3,greeting_basic,pcm,A0,ca1,3,Good morning,,Greeting wey dem dey use for morning.
322,3,greeting_basic,nb-NO,A0,ca1,3,God morgen,,Hilsen som brukes om morgenen.
323,3,greeting_basic,or,A0,ca1,3,ଶୁଭ ସକାଳ,śubha sakāḷa,ସକାଳେ ବ୍ୟବହୃତ ଅଭିବାଦନ।
324,3,greeting_basic,ps,A0,ca1,3,سهار مو پخیر,sahār mo pakhayr,هغه سلام چې په سهار کې ویل کیږي.
325,3,greeting_basic,fa,A0,ca1,3,صبح بخیر,sobh bekheyr,احوالپرسی که در صبح استفاده می شود.
326,3,greeting_basic,pl,A0,ca1,3,Dzień dobry,,Powitanie używane rano.
327,3,greeting_basic,pt-BR,A0,ca1,3,Bom dia,,Saudação usada pela manhã.
328,3,greeting_basic,pt-PT,A0,ca1,3,Bom dia,,Saudação usada de manhã.
329,3,greeting_basic,pa,A0,ca1,3,ਗੁੱਡ ਮੋਰਨਿੰਗ,guḍa mōraniṅga,ਸਵੇਰੇ ਵਰਤਿਆ ਜਾਣ ਵਾਲਾ ਸਵਾਗਤ।
330,3,greeting_basic,qu,A0,ca1,3,Allin p'unchaw,,Paqarinpi rimasqa napaykuy.
331,3,greeting_basic,ro,A0,ca1,3,Bună dimineața,,Salut folosit dimineața.
332,3,greeting_basic,ru,A0,ca1,3,Доброе утро,dobroe utro,Приветствие используемое утром.
333,3,greeting_basic,skr,A0,ca1,3,صبح بخیر,subh bakhayr,صبح دے ویلے ورتیا ونڄݨ آلا سلام۔
334,3,greeting_basic,sr,A0,ca1,3,Добро јутро,dobro jutro,Поздрав који се користи ујутро.
335,3,greeting_basic,st,A0,ca1,3,Dumela,,Tumeliso e sebelisoang hoseng.
336,3,greeting_basic,sn,A0,ca1,3,Mangwanani,,Kwaziso inoshandiswa mangwanani.
337,3,greeting_basic,sd,A0,ca1,3,صبح بخير,subh bakhayr,صبح جو استعمال ٿيندڙ سلام.
338,3,greeting_basic,si,A0,ca1,3,සුබ උදෑසනක්,suba udǣsanak,උදෑසන භාවිතා කරන ආචාරය.
339,3,greeting_basic,sk,A0,ca1,3,Dobré ráno,,Pozdrav používaný ráno.
340,3,greeting_basic,sl,A0,ca1,3,Dobro jutro,,Pozdrav ki se uporablja zjutraj.
341,3,greeting_basic,so,A0,ca1,3,Subax wanaagsan,,Salaanta la isticmaalo subaxdii.
342,3,greeting_basic,es-MX,A0,ca1,3,Buenos días,,Saludo utilizado por la mañana.
343,3,greeting_basic,es-ES,A0,ca1,3,Buenos días,,Saludo utilizado por la mañana.
344,3,greeting_basic,su,A0,ca1,3,Wilujeng enjing,,Sapaan anu dianggo dina wanci enjing.
345,3,greeting_basic,sw,A0,ca1,3,Habari za asubuhi,,Salamu inayotumika asubuhi.
346,3,greeting_basic,sv,A0,ca1,3,God morgon,,Hälsning som används på morgonen.
347,3,greeting_basic,tg,A0,ca1,3,Субҳ ба хайр,subh ba khayr,Саломе ки саҳар истифода мешавад.
348,3,greeting_basic,ta,A0,ca1,3,காலை வணக்கம்,kālai vaṇakkam,காலையில் பயன்படுத்தப்படும் வாழ்த்து.
349,3,greeting_basic,tt,A0,ca1,3,Хәерле иртә,xäyerle irtä,Иртән кулланыла торган сәламләү.
350,3,greeting_basic,te,A0,ca1,3,శుభోదయం,śubhōdayaṁ,ఉదయం ఉపయోగించే అభివాదం.
351,3,greeting_basic,th,A0,ca1,3,อรุณสวัสดิ์,a-run sa-wat,คำทักทายที่ใช้ในตอนเช้า.
352,3,greeting_basic,ti,A0,ca1,3,ከመይ ሓዲርኩም,kemey hadirukum,ንግሆ ዝጥቀሙሉ ሰላምታ።
353,3,greeting_basic,tr,A0,ca1,3,Günaydın,,Sabahları kullanılan selamlama.
354,3,greeting_basic,tk,A0,ca1,3,Ertiriňiz haýyrly bolsun,,Ertirler ulanylýan salamlaşma.
355,3,greeting_basic,uk,A0,ca1,3,Доброго ранку,dobroho ranku,Привітання яке використовується вранці.
356,3,greeting_basic,ur,A0,ca1,3,صبح بخیر,subh bakhayr,صبح کے وقت استعمال ہونے والا سلام۔
357,3,greeting_basic,ug,A0,ca1,3,خەيرلىك ئەتتىگەن,xeyrlik ettigen,ئەتىگەندە ئىشلىتىلىدىغان سالام.
358,3,greeting_basic,uz,A0,ca1,3,Xayrli tong,,Ertalab ishlatiladigan salomlashish.
359,3,greeting_basic,vi,A0,ca1,3,Chào buổi sáng,,Lời chào dùng vào buổi sáng.
360,3,greeting_basic,cy,A0,ca1,3,Bore da,,Cyfarchiad a ddefnyddir yn y bore.
361,3,greeting_basic,wo,A0,ca1,3,Naka suba si,,Nuyyoo buñuy jëfandikoo ci suba si.
362,3,greeting_basic,yo,A0,ca1,3,Ẹ káàárọ̀,,Ikini tí a máa ń lò ní òwúrọ̀.
363,3,greeting_basic,zu,A0,ca1,3,Sawubona,,Isibingelelo esisetshenziswa ekuseni.
364,4,greeting_basic,om,A0,ca1,4,Nagaa waaree boodaa,,Nagaa guyyaa keessa itti fayyadamnu.
365,4,greeting_basic,af,A0,ca1,4,Goeiemiddag,,Groet wat later in die dag gebruik word.
366,4,greeting_basic,ak,A0,ca1,4,Mema wo aha,,Nkyia a yɛde kyea awia.
367,4,greeting_basic,sq,A0,ca1,4,Mirëdita,,Përshëndetje e përdorur më vonë gjatë ditës.
368,4,greeting_basic,am,A0,ca1,4,እንደምን ዋሉ,indemin walu,በቀን ውስጥ ዘግየት ብሎ የሚያገለግል ሰላምታ።
369,4,greeting_basic,ar,A0,ca1,4,مساء الخير,masaa' al-khayr,تحية تستخدم في وقت لاحق من اليوم.
370,4,greeting_basic,hy,A0,ca1,4,Բարի օր,bari or,Օրվա երկրորդ կեսին օգտագործվող ողջույն:
371,4,greeting_basic,as,A0,ca1,4,শুভ দুপৰীয়া,xubho duporiya,দিনৰ পিছৰ ভাগত ব্যৱহাৰ কৰা সম্ভাষণ।
372,4,greeting_basic,az,A0,ca1,4,Günortanız xeyir,,Günün sonrakı saatlarında istifadə edilən salamlaşma.
373,4,greeting_basic,eu,A0,ca1,4,Arratsalde on,,Egunean beranduago erabiltzen den agurra.
374,4,greeting_basic,be,A0,ca1,4,Добры дзень,dobry dzen',Прывітанне якое выкарыстоўваецца пазней днём.
375,4,greeting_basic,bn,A0,ca1,4,শুভ বিকাল,shubho bikal,দিনের পরের ভাগে ব্যবহৃত সম্ভাষণ।
376,4,greeting_basic,bho,A0,ca1,4,शुभ दुपहरिया,śubh dupahariyā,दिन में बाद में इस्तेमाल होखे वाला अभिवादन।
377,4,greeting_basic,bs,A0,ca1,4,Dobar dan,,Pozdrav koji se koristi kasnije tokom dana.
378,4,greeting_basic,bg,A0,ca1,4,Добър ден,dobar den,Поздрав използван по-късно през деня.
379,4,greeting_basic,my,A0,ca1,4,မင်္ဂလာ နေ့လယ်ခင်းပါ,min-ga-la nay-le-khin-ba,နေ့လယ်ပိုင်းတွင် အသုံးပြုသော နှုတ်ခွန်းဆက်စကား။
380,4,greeting_basic,yue,A0,ca1,4,午安,ng5 on1,喺晏晝用嘅問候語。
381,4,greeting_basic,ca,A0,ca1,4,Bona tarda,,Salutació que s'utilitza més tard al dia.
382,4,greeting_basic,ceb,A0,ca1,4,Maayong hapon,,Pagbati nga gigamit sa ulahing bahin sa adlaw.
383,4,greeting_basic,ny,A0,ca1,4,Mwaswera bwanji,,Moni wogwiritsidwa ntchito masana.
384,4,greeting_basic,zh-CN,A0,ca1,4,下午好,xià wǔ hǎo,在一天中较晚时候使用的问候语。
385,4,greeting_basic,zh-TW,A0,ca1,4,午安,wǔ ān,在一天中較晚時候使用的問候語。
386,4,greeting_basic,hr,A0,ca1,4,Dobar dan,,Pozdrav koji se koristi kasnije tijekom dana.
387,4,greeting_basic,cs,A0,ca1,4,Dobré odpoledne,,Pozdrav používaný později během dne.
388,4,greeting_basic,da,A0,ca1,4,God eftermiddag,,Hilsen der bruges senere på dagen.
389,4,greeting_basic,nl,A0,ca1,4,Goedemiddag,,Groet die later op de dag wordt gebruikt.
390,4,greeting_basic,en-GB,A0,ca1,4,Good afternoon,,Greeting used later in the day.
391,4,greeting_basic,en-US,A0,ca1,4,Good afternoon,,Greeting used later in the day.
392,4,greeting_basic,et,A0,ca1,4,Tere päevast,,Päeval hiljem kasutatav tervitus.
393,4,greeting_basic,fil,A0,ca1,4,Magandang hapon,,Pagbati na ginagamit sa hapon.
394,4,greeting_basic,fi,A0,ca1,4,Hyvää iltapäivää,,Myöhemmin päivällä käytettävä tervehdys.
395,4,greeting_basic,fr,A0,ca1,4,Bon après-midi,,Salutation utilisée plus tard dans la journée.
396,4,greeting_basic,fr-CA,A0,ca1,4,Bon après-midi,,Salutation utilisée plus tard dans la journée.
397,4,greeting_basic,ff,A0,ca1,4,Jaam ñalii,,Salminandu kikiide.
398,4,greeting_basic,gl,A0,ca1,4,Boas tardes,,Saúdo usado máis tarde no día.
399,4,greeting_basic,ka,A0,ca1,4,შუადღე მშვიდობისა,shuadghe mshvidobisa,დღის მეორე ნახევარში გამოყენებული მისალმება.
400,4,greeting_basic,de,A0,ca1,4,Guten Tag,,Begrüßung die später am Tag verwendet wird.
401,4,greeting_basic,el,A0,ca1,4,Καλό απόγευμα,kalo apogevma,Χαιρετισμός που χρησιμοποιείται αργότερα μέσα στην ημέρα.
402,4,greeting_basic,gn,A0,ca1,4,Mba'éichapa asaje,,Maitei ojepurúva asaje.
403,4,greeting_basic,gu,A0,ca1,4,શુભ બપોર,śubh bapōr,દિવસના ઉત્તરાર્ધમાં વપરાતું અભિવાદન.
404,4,greeting_basic,ht,A0,ca1,4,Bon aprèmidi,,Bonjou yo itilize pita nan jounen an.
405,4,greeting_basic,ha,A0,ca1,4,Barka da yamma,,Gaisuwa da ake amfani da ita da yamma.
406,4,greeting_basic,he,A0,ca1,4,צהריים טובים,tzohorayim tovim,ברכה המשמשת בהמשך היום.
407,4,greeting_basic,hi,A0,ca1,4,शुभ दोपहर,śubh dōpahar,दिन में बाद में इस्तेमाल किया जाने वाला अभिवादन।
408,4,greeting_basic,hmn,A0,ca1,4,Nyob zoo tav su,,Kev kais txais siv thaum nruab hnub.
409,4,greeting_basic,hu,A0,ca1,4,Jó napot,,A nap folyamán később használt köszönés.
410,4,greeting_basic,is,A0,ca1,4,Gott síðdegi,,Kveðja notuð seinnipart dags.
411,4,greeting_basic,ig,A0,ca1,4,Ehihie ọma,,Ekele a na-eji n'ehihie.
412,4,greeting_basic,id,A0,ca1,4,Selamat siang,,Sapaan yang digunakan pada siang hari.
413,4,greeting_basic,ga,A0,ca1,4,Tráthnóna maith,,Beannacht a úsáidtear níos déanaí sa lá.
414,4,greeting_basic,xh,A0,ca1,4,Molo,,Umbuliso osetyenziswa emva kwemini.
415,4,greeting_basic,it,A0,ca1,4,Buon pomeriggio,,Saluto usato più tardi nel corso della giornata.
416,4,greeting_basic,ja,A0,ca1,4,こんにちは,konnichiwa,日中に使われる挨拶。
417,4,greeting_basic,jv,A0,ca1,4,Sugeng siang,,Salam sing digunakake ing wayah awan.
418,4,greeting_basic,kn,A0,ca1,4,ಶುಭ ಮಧ್ಯಾಹ್ನ,śubha madhyāhna,ದಿನದ ನಂತರ ಬಳಸುವ ಶುಭಾಶಯ.
419,4,greeting_basic,ks,A0,ca1,4,دوپہر بَخیر,dopahar bakhayr,دۄہَس مَنٛز پَتہٕ اِستِمال گژھَن وول سلام۔
420,4,greeting_basic,kk,A0,ca1,4,Қайырлы күн,qayırlı kün,Күннің екінші жартысында қолданылатын сәлемдесу.
421,4,greeting_basic,km,A0,ca1,4,ទិវាសួស្តី,tivea suostei,ការស្វាគមន៍ដែលប្រើនៅពេលថ្ងៃ។
422,4,greeting_basic,rw,A0,ca1,4,Mwiriwe,,Indamutso ikoreshwa nyuma ya saa sita.
423,4,greeting_basic,ko,A0,ca1,4,좋은 오후입니다,joeun ohu-imnida,오후에 사용하는 인사말.
424,4,greeting_basic,ku,A0,ca1,4,Rojbaş,,Silava ku derengê rojê tê bikaranîn.
425,4,greeting_basic,ky,A0,ca1,4,Кутман күн,kutman kün,Күндүн экинчи жарымында колдонулуучу саламдашуу.
426,4,greeting_basic,lo,A0,ca1,4,ສະບາຍດີຕອນສວາຍ,sabai di ton suai,ການທັກທາຍທີ່ໃຊ້ໃນຕອນບ່າຍ.
427,4,greeting_basic,lv,A0,ca1,4,Labdien,,Sveiciens ko lieto vēlāk dienas laikā.
428,4,greeting_basic,ln,A0,ca1,4,Mbote na nzanga,,Mbote oyo esalelamaka na nzanga.
429,4,greeting_basic,lt,A0,ca1,4,Laba diena,,Pasisveikinimas naudojamas vėliau dieną.
430,4,greeting_basic,lg,A0,ca1,4,Osibye otya,,Okulamusa okukozesebwa mu ttuntu.
431,4,greeting_basic,lb,A0,ca1,4,Gudde Mëtteg,,Begréissung déi méi spéit am Dag benotzt gëtt.
432,4,greeting_basic,mk,A0,ca1,4,Добар ден,dobar den,Поздрав што се користи подоцна во денот.
433,4,greeting_basic,mad,A0,ca1,4,Langkong siyang,,Salam sê eghuna'aghi e siyang hari.
434,4,greeting_basic,mg,A0,ca1,4,Salama,,Fiarahabana ampiasaina any aoriana any amin'ny andro.
435,4,greeting_basic,ms,A0,ca1,4,Selamat petang,,Sapaan yang digunakan pada lewat hari.
436,4,greeting_basic,ml,A0,ca1,4,നമസ്കാരം,namaskāraṁ,പകൽ സമയത്ത് പിന്നീട് ഉപയോഗിക്കുന്ന അഭിവാദ്യം.
437,4,greeting_basic,mt,A0,ca1,4,Wara nofsinhar it-tajjeb,,Tislima użata aktar tard matul il-jum.
438,4,greeting_basic,mr,A0,ca1,4,शुभ दुपार,śubh dupār,दिवसा नंतर वापरले जाणारे अभिवादन.
439,4,greeting_basic,mi,A0,ca1,4,Ahiahi mārie,,Mihi e whakamahia ana i te ahiahi.
440,4,greeting_basic,mn,A0,ca1,4,Өдрийн мэнд,ödriin mend,Өдрийн цагаар хэрэглэдэг мэндчилгээ.
441,4,greeting_basic,ne,A0,ca1,4,शुभ दिउँसो,śubh di'umsō,दिनको पछिल्लो भागमा प्रयोग गरिने अभिवादन।
442,4,greeting_basic,pcm,A0,ca1,4,Good afternoon,,Greeting wey dem dey use for afternoon.
443,4,greeting_basic,nb-NO,A0,ca1,4,God ettermiddag,,Hilsen som brukes senere på dagen.
444,4,greeting_basic,or,A0,ca1,4,ଶୁଭ ଅପରାହ୍ଣ,śubha aparāhṇa,ଦିନର ପରବର୍ତ୍ତୀ ସମୟରେ ବ୍ୟବହୃତ ଅଭିବାଦନ।
445,4,greeting_basic,ps,A0,ca1,4,ماسپښین مو پخیر,māspakhin mo pakhayr,هغه سلام چې د ورځې په وروستیو کې ویل کیږي.
446,4,greeting_basic,fa,A0,ca1,4,ظهر بخیر,zohr bekheyr,احوالپرسی که در ادامه روز استفاده می شود.
447,4,greeting_basic,pl,A0,ca1,4,Dzień dobry,,Powitanie używane w późniejszej części dnia.
448,4,greeting_basic,pt-BR,A0,ca1,4,Boa tarde,,Saudação usada mais tarde no dia.
449,4,greeting_basic,pt-PT,A0,ca1,4,Boa tarde,,Saudação usada mais tarde no dia.
450,4,greeting_basic,pa,A0,ca1,4,ਗੁੱਡ ਆਫਟਰਨੂਨ,guḍa āphaṭaranūna,ਦਿਨ ਵਿੱਚ ਬਾਅਦ ਵਿੱਚ ਵਰਤਿਆ ਜਾਣ ਵਾਲਾ ਸਵਾਗਤ।
451,4,greeting_basic,qu,A0,ca1,4,Allin chawpi p'unchaw,,Chawpi p'unchawpi rimasqa napaykuy.
452,4,greeting_basic,ro,A0,ca1,4,Bună ziua,,Salut folosit mai târziu în timpul zilei.
453,4,greeting_basic,ru,A0,ca1,4,Добрый день,dobryy den',Приветствие используемое позже днем.
454,4,greeting_basic,skr,A0,ca1,4,دوپہر بخیر,dopahar bakhayr,ݙینہہ دے پچھلے پہر ورتیا ونڄݨ آلا سلام۔
455,4,greeting_basic,sr,A0,ca1,4,Добар дан,dobar dan,Поздрав који се користи касније током дана.
456,4,greeting_basic,st,A0,ca1,4,Dumela,,Tumeliso e sebelisoang hamorao letsatsing.
457,4,greeting_basic,sn,A0,ca1,4,Masikati,,Kwaziso inoshandiswa masikati.
458,4,greeting_basic,sd,A0,ca1,4,منجهند جو سلام,manjhand jo salām,ڏينهن جي پوئين حصي ۾ استعمال ٿيندڙ سلام.
459,4,greeting_basic,si,A0,ca1,4,සුබ දහවලක්,suba dahavalak,දවසේ පසුව භාවිතා කරන ආචාරය.
460,4,greeting_basic,sk,A0,ca1,4,Dobré popoludnie,,Pozdrav používaný neskôr počas dňa.
461,4,greeting_basic,sl,A0,ca1,4,Dober dan,,Pozdrav ki se uporablja kasneje v dnevu.
462,4,greeting_basic,so,A0,ca1,4,Galab wanaagsan,,Salaanta la isticmaalo galinka dambe.
463,4,greeting_basic,es-MX,A0,ca1,4,Buenas tardes,,Saludo utilizado más tarde en el día.
464,4,greeting_basic,es-ES,A0,ca1,4,Buenas tardes,,Saludo utilizado más tarde en el día.
465,4,greeting_basic,su,A0,ca1,4,Wilujeng siang,,Sapaan anu dianggo dina wanci siang.
466,4,greeting_basic,sw,A0,ca1,4,Habari za mchana,,Salamu inayotumika mchana.
467,4,greeting_basic,sv,A0,ca1,4,God eftermiddag,,Hälsning som används senare på dagen.
468,4,greeting_basic,tg,A0,ca1,4,Нимрӯз ба хайр,nimruz ba khayr,Саломе ки дертар дар давоми рӯз истифода мешавад.
469,4,greeting_basic,ta,A0,ca1,4,மதிய வணக்கம்,matiya vaṇakkam,பிற்பகலில் பயன்படுத்தப்படும் வாழ்த்து.
470,4,greeting_basic,tt,A0,ca1,4,Хәерле көн,xäyerle kön,Көннең икенче яртысында кулланыла торган сәламләү.
471,4,greeting_basic,te,A0,ca1,4,శుభ మధ్యాహ్నం,śubha madhyāhnaṁ,రోజులో తర్వాత ఉపయోగించే అభివాదం.
472,4,greeting_basic,th,A0,ca1,4,สวัสดีตอนบ่าย,sa-wat-di ton bai,คำทักทายที่ใช้ในช่วงบ่าย.
473,4,greeting_basic,ti,A0,ca1,4,ከመይ ውዒልኩም,kemey wi'ilkum,ድሕሪ ቀትሪ ዝጥቀሙሉ ሰላምታ።
474,4,greeting_basic,tr,A0,ca1,4,Tünaydın,,Günün ilerleyen saatlerinde kullanılan selamlama.
475,4,greeting_basic,tk,A0,ca1,4,Gündiziňiz haýyrly bolsun,,Günüň dowamynda ulanylýan salamlaşma.
476,4,greeting_basic,uk,A0,ca1,4,Добрий день,dobryy den',Привітання яке використовується пізніше вдень.
477,4,greeting_basic,ur,A0,ca1,4,دوپہر بخیر,dopahar bakhayr,دن کے بعد میں استعمال ہونے والا سلام۔
478,4,greeting_basic,ug,A0,ca1,4,خەيرلىك چۈشتىن كېيىن,xeyrlik chüshtin kéyin,كۈندۈزى كېيىنرەك ئىشلىتىلىدىغان سالام.
479,4,greeting_basic,uz,A0,ca1,4,Xayrli kun,,Kunning keyingi qismida ishlatiladigan salomlashish.
480,4,greeting_basic,vi,A0,ca1,4,Chào buổi chiều,,Lời chào dùng vào cuối ngày.
481,4,greeting_basic,cy,A0,ca1,4,Prynhawn da,,Cyfarchiad a ddefnyddir yn ddiweddarach yn y dydd.
482,4,greeting_basic,wo,A0,ca1,4,Naka bëccëg bi,,Nuyyoo buñuy jëfandikoo ci bëccëg.
483,4,greeting_basic,yo,A0,ca1,4,Ẹ káàsán,,Ikini tí a máa ń lò ní ọ̀sán.
484,4,greeting_basic,zu,A0,ca1,4,Sawubona,,Isibingelelo esisetshenziswa emini.
